id,person_id,movie_id,rate
40774,414,7,"(414, 0.33, array([2], dtype=int64))"
40775,414,77,"(414, 0.33, array([2], dtype=int64))"
40776,414,9,"(414, 0.33, array([2], dtype=int64))"
40777,414,10,"(414, 0.33, array([2], dtype=int64))"
40778,414,193,"(414, 0.33, array([1], dtype=int64))"
40779,414,132,"(414, 0.33, array([3], dtype=int64))"
40780,414,13,"(414, 0.33, array([2], dtype=int64))"
40781,414,73,"(414, 0.33, array([2], dtype=int64))"
40782,414,135,"(414, 0.33, array([2], dtype=int64))"
40783,414,74,"(414, 0.33, array([2], dtype=int64))"
40784,414,14,"(414, 0.33, array([2], dtype=int64))"
40785,414,75,"(414, 0.33, array([2], dtype=int64))"
40786,414,85,"(414, 0.33, array([2], dtype=int64))"
40787,414,90,"(414, 0.33, array([2], dtype=int64))"
40788,414,99,"(414, 0.33, array([2], dtype=int64))"
40789,414,37,"(414, 0.33, array([3], dtype=int64))"
40790,414,161,"(414, 0.33, array([2], dtype=int64))"
40791,414,109,"(414, 0.33, array([2], dtype=int64))"
40792,414,105,"(414, 0.33, array([2], dtype=int64))"
40793,414,51,"(414, 0.33, array([2], dtype=int64))"
40794,414,185,"(414, 0.33, array([4], dtype=int64))"
40795,414,52,"(414, 0.33, array([2], dtype=int64))"
40796,414,59,"(414, 0.33, array([2], dtype=int64))"
40797,414,58,"(414, 0.33, array([4], dtype=int64))"
40798,414,62,"(414, 0.33, array([2], dtype=int64))"
40799,414,61,"(414, 0.33, array([2], dtype=int64))"
40800,414,120,"(414, 0.33, array([2], dtype=int64))"
40801,1488,136,"(1488, 0.56, array([4], dtype=int64))"
40802,1488,140,"(1488, 0.56, array([5], dtype=int64))"
40803,1488,67,"(1488, 0.56, array([5], dtype=int64))"
40804,1488,129,"(1488, 0.56, array([5], dtype=int64))"
40805,1488,76,"(1488, 0.56, array([5], dtype=int64))"
40806,1488,128,"(1488, 0.56, array([5], dtype=int64))"
40807,1488,79,"(1488, 0.56, array([5], dtype=int64))"
40808,1488,192,"(1488, 0.56, array([5], dtype=int64))"
40809,1488,85,"(1488, 0.56, array([5], dtype=int64))"
40810,1488,84,"(1488, 0.56, array([5], dtype=int64))"
40811,1488,19,"(1488, 0.56, array([5], dtype=int64))"
40812,1488,86,"(1488, 0.56, array([5], dtype=int64))"
40813,1488,95,"(1488, 0.56, array([5], dtype=int64))"
40814,1488,28,"(1488, 0.56, array([5], dtype=int64))"
40815,1488,88,"(1488, 0.56, array([5], dtype=int64))"
40816,1488,150,"(1488, 0.56, array([5], dtype=int64))"
40817,1488,169,"(1488, 0.56, array([5], dtype=int64))"
40818,1488,39,"(1488, 0.56, array([5], dtype=int64))"
40819,1488,99,"(1488, 0.56, array([5], dtype=int64))"
40820,1488,163,"(1488, 0.56, array([5], dtype=int64))"
40821,1488,43,"(1488, 0.56, array([5], dtype=int64))"
40822,1488,160,"(1488, 0.56, array([5], dtype=int64))"
40823,1488,45,"(1488, 0.56, array([5], dtype=int64))"
40824,1488,184,"(1488, 0.56, array([5], dtype=int64))"
40825,1488,115,"(1488, 0.56, array([5], dtype=int64))"
40826,1488,55,"(1488, 0.56, array([5], dtype=int64))"
40827,1488,188,"(1488, 0.56, array([5], dtype=int64))"
40828,1488,112,"(1488, 0.56, array([5], dtype=int64))"
40829,1488,127,"(1488, 0.56, array([5], dtype=int64))"
40830,1488,176,"(1488, 0.56, array([5], dtype=int64))"
40831,955,64,"(955, 0.5, array([1], dtype=int64))"
40832,955,66,"(955, 0.5, array([1], dtype=int64))"
40833,955,76,"(955, 0.5, array([1], dtype=int64))"
40834,955,133,"(955, 0.5, array([1], dtype=int64))"
40835,955,192,"(955, 0.5, array([1], dtype=int64))"
40836,955,156,"(955, 0.5, array([1], dtype=int64))"
40837,955,21,"(955, 0.5, array([1], dtype=int64))"
40838,955,23,"(955, 0.5, array([1], dtype=int64))"
40839,955,147,"(955, 0.5, array([1], dtype=int64))"
40840,955,150,"(955, 0.5, array([1], dtype=int64))"
40841,955,170,"(955, 0.5, array([1], dtype=int64))"
40842,955,98,"(955, 0.5, array([1], dtype=int64))"
40843,955,39,"(955, 0.5, array([1], dtype=int64))"
40844,955,174,"(955, 0.5, array([1], dtype=int64))"
40845,955,96,"(955, 0.5, array([1], dtype=int64))"
40846,955,97,"(955, 0.5, array([1], dtype=int64))"
40847,955,111,"(955, 0.5, array([1], dtype=int64))"
40848,955,47,"(955, 0.5, array([1], dtype=int64))"
40849,955,166,"(955, 0.5, array([1], dtype=int64))"
40850,955,107,"(955, 0.5, array([1], dtype=int64))"
40851,955,44,"(955, 0.5, array([1], dtype=int64))"
40852,955,186,"(955, 0.5, array([1], dtype=int64))"
40853,955,48,"(955, 0.5, array([1], dtype=int64))"
40854,955,58,"(955, 0.5, array([1], dtype=int64))"
40855,955,126,"(955, 0.5, array([1], dtype=int64))"
40856,955,125,"(955, 0.5, array([1], dtype=int64))"
40857,955,176,"(955, 0.5, array([1], dtype=int64))"
40858,955,182,"(955, 0.5, array([1], dtype=int64))"
40859,955,183,"(955, 0.5, array([1], dtype=int64))"
40860,955,181,"(955, 0.5, array([1], dtype=int64))"
40861,1500,138,"(1500, 0.28, array([3], dtype=int64))"
40862,1500,71,"(1500, 0.28, array([3], dtype=int64))"
40863,1500,143,"(1500, 0.28, array([4], dtype=int64))"
40864,1500,79,"(1500, 0.28, array([3], dtype=int64))"
40865,1500,73,"(1500, 0.28, array([3], dtype=int64))"
40866,1500,195,"(1500, 0.28, array([3], dtype=int64))"
40867,1500,134,"(1500, 0.28, array([3], dtype=int64))"
40868,1500,75,"(1500, 0.28, array([4], dtype=int64))"
40869,1500,152,"(1500, 0.28, array([4], dtype=int64))"
40870,1500,83,"(1500, 0.28, array([3], dtype=int64))"
40871,1500,22,"(1500, 0.28, array([3], dtype=int64))"
40872,1500,30,"(1500, 0.28, array([4], dtype=int64))"
40873,1500,90,"(1500, 0.28, array([3], dtype=int64))"
40874,1500,34,"(1500, 0.28, array([4], dtype=int64))"
40875,1500,174,"(1500, 0.28, array([3], dtype=int64))"
40876,1500,163,"(1500, 0.28, array([4], dtype=int64))"
40877,1500,162,"(1500, 0.28, array([3], dtype=int64))"
40878,1500,46,"(1500, 0.28, array([3], dtype=int64))"
40879,1500,47,"(1500, 0.28, array([3], dtype=int64))"
40880,1500,165,"(1500, 0.28, array([3], dtype=int64))"
40881,1500,187,"(1500, 0.28, array([4], dtype=int64))"
40882,1500,116,"(1500, 0.28, array([3], dtype=int64))"
40883,1500,54,"(1500, 0.28, array([3], dtype=int64))"
40884,1500,113,"(1500, 0.28, array([4], dtype=int64))"
40885,1500,52,"(1500, 0.28, array([3], dtype=int64))"
40886,1500,59,"(1500, 0.28, array([3], dtype=int64))"
40887,1500,176,"(1500, 0.28, array([4], dtype=int64))"
40888,1500,122,"(1500, 0.28, array([1], dtype=int64))"
40889,1500,121,"(1500, 0.28, array([3], dtype=int64))"
40890,1500,180,"(1500, 0.28, array([4], dtype=int64))"
40891,407,2,"(407, 0.22, array([5], dtype=int64))"
40892,407,139,"(407, 0.22, array([4], dtype=int64))"
40893,407,4,"(407, 0.22, array([4], dtype=int64))"
40894,407,141,"(407, 0.22, array([4], dtype=int64))"
40895,407,143,"(407, 0.22, array([4], dtype=int64))"
40896,407,6,"(407, 0.22, array([4], dtype=int64))"
40897,407,197,"(407, 0.22, array([5], dtype=int64))"
40898,407,76,"(407, 0.22, array([4], dtype=int64))"
40899,407,196,"(407, 0.22, array([5], dtype=int64))"
40900,407,128,"(407, 0.22, array([4], dtype=int64))"
40901,407,10,"(407, 0.22, array([4], dtype=int64))"
40902,407,13,"(407, 0.22, array([4], dtype=int64))"
40903,407,192,"(407, 0.22, array([5], dtype=int64))"
40904,407,74,"(407, 0.22, array([5], dtype=int64))"
40905,407,85,"(407, 0.22, array([5], dtype=int64))"
40906,407,87,"(407, 0.22, array([4], dtype=int64))"
40907,407,20,"(407, 0.22, array([5], dtype=int64))"
40908,407,22,"(407, 0.22, array([4], dtype=int64))"
40909,407,95,"(407, 0.22, array([5], dtype=int64))"
40910,407,90,"(407, 0.22, array([5], dtype=int64))"
40911,407,151,"(407, 0.22, array([5], dtype=int64))"
40912,407,163,"(407, 0.22, array([5], dtype=int64))"
40913,407,162,"(407, 0.22, array([5], dtype=int64))"
40914,407,111,"(407, 0.22, array([4], dtype=int64))"
40915,407,47,"(407, 0.22, array([4], dtype=int64))"
40916,407,184,"(407, 0.22, array([5], dtype=int64))"
40917,407,191,"(407, 0.22, array([4], dtype=int64))"
40918,407,54,"(407, 0.22, array([4], dtype=int64))"
40919,407,63,"(407, 0.22, array([5], dtype=int64))"
40920,407,123,"(407, 0.22, array([5], dtype=int64))"
40921,1496,138,"(1496, 0.22, array([5], dtype=int64))"
40922,1496,71,"(1496, 0.22, array([1], dtype=int64))"
40923,1496,198,"(1496, 0.22, array([5], dtype=int64))"
40924,1496,194,"(1496, 0.22, array([1], dtype=int64))"
40925,1496,134,"(1496, 0.22, array([2], dtype=int64))"
40926,1496,155,"(1496, 0.22, array([1], dtype=int64))"
40927,1496,86,"(1496, 0.22, array([2], dtype=int64))"
40928,1496,81,"(1496, 0.22, array([2], dtype=int64))"
40929,1496,80,"(1496, 0.22, array([4], dtype=int64))"
40930,1496,146,"(1496, 0.22, array([0], dtype=int64))"
40931,1496,94,"(1496, 0.22, array([5], dtype=int64))"
40932,1496,147,"(1496, 0.22, array([2], dtype=int64))"
40933,1496,148,"(1496, 0.22, array([1], dtype=int64))"
40934,1496,150,"(1496, 0.22, array([0], dtype=int64))"
40935,1496,151,"(1496, 0.22, array([2], dtype=int64))"
40936,1496,175,"(1496, 0.22, array([0], dtype=int64))"
40937,1496,174,"(1496, 0.22, array([1], dtype=int64))"
40938,1496,173,"(1496, 0.22, array([5], dtype=int64))"
40939,1496,106,"(1496, 0.22, array([5], dtype=int64))"
40940,1496,51,"(1496, 0.22, array([2], dtype=int64))"
40941,1496,187,"(1496, 0.22, array([2], dtype=int64))"
40942,1496,190,"(1496, 0.22, array([4], dtype=int64))"
40943,1496,115,"(1496, 0.22, array([1], dtype=int64))"
40944,1496,191,"(1496, 0.22, array([2], dtype=int64))"
40945,1496,113,"(1496, 0.22, array([5], dtype=int64))"
40946,1496,112,"(1496, 0.22, array([1], dtype=int64))"
40947,1496,189,"(1496, 0.22, array([2], dtype=int64))"
40948,1496,58,"(1496, 0.22, array([5], dtype=int64))"
40949,1496,179,"(1496, 0.22, array([5], dtype=int64))"
40950,1496,176,"(1496, 0.22, array([1], dtype=int64))"
40951,1497,139,"(1497, 0.56, array([3], dtype=int64))"
40952,1497,2,"(1497, 0.56, array([3], dtype=int64))"
40953,1497,131,"(1497, 0.56, array([3], dtype=int64))"
40954,1497,11,"(1497, 0.56, array([3], dtype=int64))"
40955,1497,130,"(1497, 0.56, array([3], dtype=int64))"
40956,1497,12,"(1497, 0.56, array([3], dtype=int64))"
40957,1497,73,"(1497, 0.56, array([3], dtype=int64))"
40958,1497,13,"(1497, 0.56, array([3], dtype=int64))"
40959,1497,135,"(1497, 0.56, array([3], dtype=int64))"
40960,1497,17,"(1497, 0.56, array([3], dtype=int64))"
40961,1497,153,"(1497, 0.56, array([3], dtype=int64))"
40962,1497,87,"(1497, 0.56, array([3], dtype=int64))"
40963,1497,155,"(1497, 0.56, array([3], dtype=int64))"
40964,1497,156,"(1497, 0.56, array([3], dtype=int64))"
40965,1497,92,"(1497, 0.56, array([3], dtype=int64))"
40966,1497,148,"(1497, 0.56, array([3], dtype=int64))"
40967,1497,149,"(1497, 0.56, array([3], dtype=int64))"
40968,1497,171,"(1497, 0.56, array([3], dtype=int64))"
40969,1497,34,"(1497, 0.56, array([3], dtype=int64))"
40970,1497,100,"(1497, 0.56, array([3], dtype=int64))"
40971,1497,37,"(1497, 0.56, array([3], dtype=int64))"
40972,1497,163,"(1497, 0.56, array([3], dtype=int64))"
40973,1497,167,"(1497, 0.56, array([3], dtype=int64))"
40974,1497,119,"(1497, 0.56, array([3], dtype=int64))"
40975,1497,55,"(1497, 0.56, array([3], dtype=int64))"
40976,1497,52,"(1497, 0.56, array([3], dtype=int64))"
40977,1497,179,"(1497, 0.56, array([3], dtype=int64))"
40978,1497,57,"(1497, 0.56, array([3], dtype=int64))"
40979,1497,63,"(1497, 0.56, array([3], dtype=int64))"
40980,1497,122,"(1497, 0.56, array([3], dtype=int64))"
40981,395,1,"(395, 0.22, array([3], dtype=int64))"
40982,395,136,"(395, 0.22, array([2], dtype=int64))"
40983,395,65,"(395, 0.22, array([3], dtype=int64))"
40984,395,66,"(395, 0.22, array([4], dtype=int64))"
40985,395,7,"(395, 0.22, array([4], dtype=int64))"
40986,395,199,"(395, 0.22, array([3], dtype=int64))"
40987,395,15,"(395, 0.22, array([4], dtype=int64))"
40988,395,87,"(395, 0.22, array([4], dtype=int64))"
40989,395,156,"(395, 0.22, array([2], dtype=int64))"
40990,395,24,"(395, 0.22, array([3], dtype=int64))"
40991,395,102,"(395, 0.22, array([2], dtype=int64))"
40992,395,100,"(395, 0.22, array([3], dtype=int64))"
40993,395,39,"(395, 0.22, array([4], dtype=int64))"
40994,395,99,"(395, 0.22, array([4], dtype=int64))"
40995,395,96,"(395, 0.22, array([4], dtype=int64))"
40996,395,97,"(395, 0.22, array([2], dtype=int64))"
40997,395,110,"(395, 0.22, array([4], dtype=int64))"
40998,395,43,"(395, 0.22, array([3], dtype=int64))"
40999,395,108,"(395, 0.22, array([0], dtype=int64))"
41000,395,40,"(395, 0.22, array([4], dtype=int64))"
41001,395,46,"(395, 0.22, array([4], dtype=int64))"
41002,395,118,"(395, 0.22, array([4], dtype=int64))"
41003,395,50,"(395, 0.22, array([3], dtype=int64))"
41004,395,49,"(395, 0.22, array([3], dtype=int64))"
41005,395,117,"(395, 0.22, array([4], dtype=int64))"
41006,395,116,"(395, 0.22, array([4], dtype=int64))"
41007,395,190,"(395, 0.22, array([4], dtype=int64))"
41008,395,191,"(395, 0.22, array([4], dtype=int64))"
41009,395,61,"(395, 0.22, array([3], dtype=int64))"
41010,395,60,"(395, 0.22, array([2], dtype=int64))"
41011,1478,139,"(1478, 0.11, array([4], dtype=int64))"
41012,1478,70,"(1478, 0.11, array([4], dtype=int64))"
41013,1478,3,"(1478, 0.11, array([4], dtype=int64))"
41014,1478,6,"(1478, 0.11, array([2], dtype=int64))"
41015,1478,134,"(1478, 0.11, array([4], dtype=int64))"
41016,1478,152,"(1478, 0.11, array([3], dtype=int64))"
41017,1478,154,"(1478, 0.11, array([3], dtype=int64))"
41018,1478,81,"(1478, 0.11, array([3], dtype=int64))"
41019,1478,144,"(1478, 0.11, array([4], dtype=int64))"
41020,1478,24,"(1478, 0.11, array([3], dtype=int64))"
41021,1478,95,"(1478, 0.11, array([4], dtype=int64))"
41022,1478,29,"(1478, 0.11, array([4], dtype=int64))"
41023,1478,28,"(1478, 0.11, array([4], dtype=int64))"
41024,1478,91,"(1478, 0.11, array([2], dtype=int64))"
41025,1478,30,"(1478, 0.11, array([4], dtype=int64))"
41026,1478,171,"(1478, 0.11, array([3], dtype=int64))"
41027,1478,100,"(1478, 0.11, array([4], dtype=int64))"
41028,1478,169,"(1478, 0.11, array([3], dtype=int64))"
41029,1478,96,"(1478, 0.11, array([2], dtype=int64))"
41030,1478,47,"(1478, 0.11, array([2], dtype=int64))"
41031,1478,165,"(1478, 0.11, array([3], dtype=int64))"
41032,1478,119,"(1478, 0.11, array([4], dtype=int64))"
41033,1478,117,"(1478, 0.11, array([4], dtype=int64))"
41034,1478,184,"(1478, 0.11, array([4], dtype=int64))"
41035,1478,48,"(1478, 0.11, array([4], dtype=int64))"
41036,1478,55,"(1478, 0.11, array([4], dtype=int64))"
41037,1478,59,"(1478, 0.11, array([4], dtype=int64))"
41038,1478,125,"(1478, 0.11, array([3], dtype=int64))"
41039,1478,124,"(1478, 0.11, array([4], dtype=int64))"
41040,1478,120,"(1478, 0.11, array([4], dtype=int64))"
41041,393,136,"(393, 0.22, array([2], dtype=int64))"
41042,393,141,"(393, 0.22, array([3], dtype=int64))"
41043,393,143,"(393, 0.22, array([3], dtype=int64))"
41044,393,8,"(393, 0.22, array([3], dtype=int64))"
41045,393,77,"(393, 0.22, array([3], dtype=int64))"
41046,393,199,"(393, 0.22, array([2], dtype=int64))"
41047,393,133,"(393, 0.22, array([3], dtype=int64))"
41048,393,195,"(393, 0.22, array([3], dtype=int64))"
41049,393,194,"(393, 0.22, array([3], dtype=int64))"
41050,393,86,"(393, 0.22, array([4], dtype=int64))"
41051,393,159,"(393, 0.22, array([4], dtype=int64))"
41052,393,82,"(393, 0.22, array([3], dtype=int64))"
41053,393,146,"(393, 0.22, array([3], dtype=int64))"
41054,393,94,"(393, 0.22, array([3], dtype=int64))"
41055,393,148,"(393, 0.22, array([3], dtype=int64))"
41056,393,175,"(393, 0.22, array([3], dtype=int64))"
41057,393,99,"(393, 0.22, array([3], dtype=int64))"
41058,393,96,"(393, 0.22, array([3], dtype=int64))"
41059,393,161,"(393, 0.22, array([2], dtype=int64))"
41060,393,106,"(393, 0.22, array([3], dtype=int64))"
41061,393,166,"(393, 0.22, array([3], dtype=int64))"
41062,393,105,"(393, 0.22, array([2], dtype=int64))"
41063,393,184,"(393, 0.22, array([2], dtype=int64))"
41064,393,48,"(393, 0.22, array([3], dtype=int64))"
41065,393,188,"(393, 0.22, array([4], dtype=int64))"
41066,393,127,"(393, 0.22, array([5], dtype=int64))"
41067,393,59,"(393, 0.22, array([3], dtype=int64))"
41068,393,123,"(393, 0.22, array([4], dtype=int64))"
41069,393,182,"(393, 0.22, array([4], dtype=int64))"
41070,393,60,"(393, 0.22, array([4], dtype=int64))"
41071,392,2,"(392, 0.56, array([4], dtype=int64))"
41072,392,64,"(392, 0.56, array([4], dtype=int64))"
41073,392,5,"(392, 0.56, array([4], dtype=int64))"
41074,392,8,"(392, 0.56, array([4], dtype=int64))"
41075,392,9,"(392, 0.56, array([4], dtype=int64))"
41076,392,198,"(392, 0.56, array([4], dtype=int64))"
41077,392,193,"(392, 0.56, array([4], dtype=int64))"
41078,392,12,"(392, 0.56, array([4], dtype=int64))"
41079,392,192,"(392, 0.56, array([4], dtype=int64))"
41080,392,135,"(392, 0.56, array([4], dtype=int64))"
41081,392,155,"(392, 0.56, array([4], dtype=int64))"
41082,392,20,"(392, 0.56, array([4], dtype=int64))"
41083,392,145,"(392, 0.56, array([4], dtype=int64))"
41084,392,148,"(392, 0.56, array([4], dtype=int64))"
41085,392,34,"(392, 0.56, array([4], dtype=int64))"
41086,392,170,"(392, 0.56, array([4], dtype=int64))"
41087,392,169,"(392, 0.56, array([4], dtype=int64))"
41088,392,175,"(392, 0.56, array([4], dtype=int64))"
41089,392,173,"(392, 0.56, array([4], dtype=int64))"
41090,392,42,"(392, 0.56, array([4], dtype=int64))"
41091,392,40,"(392, 0.56, array([4], dtype=int64))"
41092,392,41,"(392, 0.56, array([4], dtype=int64))"
41093,392,46,"(392, 0.56, array([4], dtype=int64))"
41094,392,47,"(392, 0.56, array([4], dtype=int64))"
41095,392,49,"(392, 0.56, array([4], dtype=int64))"
41096,392,185,"(392, 0.56, array([4], dtype=int64))"
41097,392,59,"(392, 0.56, array([4], dtype=int64))"
41098,392,57,"(392, 0.56, array([4], dtype=int64))"
41099,392,63,"(392, 0.56, array([4], dtype=int64))"
41100,392,180,"(392, 0.56, array([4], dtype=int64))"
41101,937,64,"(937, 0.28, array([4], dtype=int64))"
41102,937,5,"(937, 0.28, array([4], dtype=int64))"
41103,937,140,"(937, 0.28, array([4], dtype=int64))"
41104,937,6,"(937, 0.28, array([5], dtype=int64))"
41105,937,66,"(937, 0.28, array([4], dtype=int64))"
41106,937,197,"(937, 0.28, array([4], dtype=int64))"
41107,937,87,"(937, 0.28, array([4], dtype=int64))"
41108,937,86,"(937, 0.28, array([4], dtype=int64))"
41109,937,21,"(937, 0.28, array([4], dtype=int64))"
41110,937,157,"(937, 0.28, array([4], dtype=int64))"
41111,937,80,"(937, 0.28, array([4], dtype=int64))"
41112,937,145,"(937, 0.28, array([5], dtype=int64))"
41113,937,24,"(937, 0.28, array([3], dtype=int64))"
41114,937,94,"(937, 0.28, array([4], dtype=int64))"
41115,937,91,"(937, 0.28, array([4], dtype=int64))"
41116,937,171,"(937, 0.28, array([5], dtype=int64))"
41117,937,169,"(937, 0.28, array([4], dtype=int64))"
41118,937,172,"(937, 0.28, array([4], dtype=int64))"
41119,937,97,"(937, 0.28, array([5], dtype=int64))"
41120,937,110,"(937, 0.28, array([3], dtype=int64))"
41121,937,163,"(937, 0.28, array([4], dtype=int64))"
41122,937,47,"(937, 0.28, array([4], dtype=int64))"
41123,937,165,"(937, 0.28, array([4], dtype=int64))"
41124,937,104,"(937, 0.28, array([3], dtype=int64))"
41125,937,164,"(937, 0.28, array([5], dtype=int64))"
41126,937,116,"(937, 0.28, array([4], dtype=int64))"
41127,937,55,"(937, 0.28, array([4], dtype=int64))"
41128,937,113,"(937, 0.28, array([5], dtype=int64))"
41129,937,56,"(937, 0.28, array([3], dtype=int64))"
41130,937,180,"(937, 0.28, array([4], dtype=int64))"
41131,398,136,"(398, 0.22, array([2], dtype=int64))"
41132,398,138,"(398, 0.22, array([3], dtype=int64))"
41133,398,3,"(398, 0.22, array([3], dtype=int64))"
41134,398,4,"(398, 0.22, array([3], dtype=int64))"
41135,398,65,"(398, 0.22, array([3], dtype=int64))"
41136,398,7,"(398, 0.22, array([3], dtype=int64))"
41137,398,11,"(398, 0.22, array([3], dtype=int64))"
41138,398,132,"(398, 0.22, array([2], dtype=int64))"
41139,398,74,"(398, 0.22, array([3], dtype=int64))"
41140,398,14,"(398, 0.22, array([3], dtype=int64))"
41141,398,18,"(398, 0.22, array([3], dtype=int64))"
41142,398,159,"(398, 0.22, array([3], dtype=int64))"
41143,398,22,"(398, 0.22, array([3], dtype=int64))"
41144,398,92,"(398, 0.22, array([3], dtype=int64))"
41145,398,147,"(398, 0.22, array([2], dtype=int64))"
41146,398,149,"(398, 0.22, array([2], dtype=int64))"
41147,398,90,"(398, 0.22, array([3], dtype=int64))"
41148,398,35,"(398, 0.22, array([2], dtype=int64))"
41149,398,32,"(398, 0.22, array([2], dtype=int64))"
41150,398,38,"(398, 0.22, array([2], dtype=int64))"
41151,398,162,"(398, 0.22, array([3], dtype=int64))"
41152,398,41,"(398, 0.22, array([3], dtype=int64))"
41153,398,167,"(398, 0.22, array([3], dtype=int64))"
41154,398,187,"(398, 0.22, array([2], dtype=int64))"
41155,398,117,"(398, 0.22, array([2], dtype=int64))"
41156,398,49,"(398, 0.22, array([3], dtype=int64))"
41157,398,55,"(398, 0.22, array([3], dtype=int64))"
41158,398,52,"(398, 0.22, array([3], dtype=int64))"
41159,398,58,"(398, 0.22, array([3], dtype=int64))"
41160,398,125,"(398, 0.22, array([3], dtype=int64))"
41161,1473,70,"(1473, 0.39, array([3], dtype=int64))"
41162,1473,200,"(1473, 0.39, array([3], dtype=int64))"
41163,1473,67,"(1473, 0.39, array([3], dtype=int64))"
41164,1473,142,"(1473, 0.39, array([3], dtype=int64))"
41165,1473,131,"(1473, 0.39, array([3], dtype=int64))"
41166,1473,11,"(1473, 0.39, array([3], dtype=int64))"
41167,1473,195,"(1473, 0.39, array([3], dtype=int64))"
41168,1473,74,"(1473, 0.39, array([3], dtype=int64))"
41169,1473,17,"(1473, 0.39, array([3], dtype=int64))"
41170,1473,87,"(1473, 0.39, array([3], dtype=int64))"
41171,1473,19,"(1473, 0.39, array([3], dtype=int64))"
41172,1473,18,"(1473, 0.39, array([3], dtype=int64))"
41173,1473,82,"(1473, 0.39, array([3], dtype=int64))"
41174,1473,159,"(1473, 0.39, array([3], dtype=int64))"
41175,1473,147,"(1473, 0.39, array([3], dtype=int64))"
41176,1473,34,"(1473, 0.39, array([3], dtype=int64))"
41177,1473,103,"(1473, 0.39, array([3], dtype=int64))"
41178,1473,173,"(1473, 0.39, array([3], dtype=int64))"
41179,1473,96,"(1473, 0.39, array([3], dtype=int64))"
41180,1473,111,"(1473, 0.39, array([3], dtype=int64))"
41181,1473,109,"(1473, 0.39, array([3], dtype=int64))"
41182,1473,41,"(1473, 0.39, array([3], dtype=int64))"
41183,1473,105,"(1473, 0.39, array([3], dtype=int64))"
41184,1473,51,"(1473, 0.39, array([3], dtype=int64))"
41185,1473,54,"(1473, 0.39, array([3], dtype=int64))"
41186,1473,191,"(1473, 0.39, array([3], dtype=int64))"
41187,1473,112,"(1473, 0.39, array([3], dtype=int64))"
41188,1473,124,"(1473, 0.39, array([3], dtype=int64))"
41189,1473,56,"(1473, 0.39, array([3], dtype=int64))"
41190,1473,62,"(1473, 0.39, array([3], dtype=int64))"
41191,386,1,"(386, 0.33, array([3], dtype=int64))"
41192,386,3,"(386, 0.33, array([3], dtype=int64))"
41193,386,77,"(386, 0.33, array([3], dtype=int64))"
41194,386,128,"(386, 0.33, array([2], dtype=int64))"
41195,386,193,"(386, 0.33, array([3], dtype=int64))"
41196,386,73,"(386, 0.33, array([3], dtype=int64))"
41197,386,195,"(386, 0.33, array([3], dtype=int64))"
41198,386,153,"(386, 0.33, array([3], dtype=int64))"
41199,386,80,"(386, 0.33, array([2], dtype=int64))"
41200,386,23,"(386, 0.33, array([3], dtype=int64))"
41201,386,159,"(386, 0.33, array([3], dtype=int64))"
41202,386,27,"(386, 0.33, array([3], dtype=int64))"
41203,386,151,"(386, 0.33, array([3], dtype=int64))"
41204,386,35,"(386, 0.33, array([3], dtype=int64))"
41205,386,33,"(386, 0.33, array([3], dtype=int64))"
41206,386,162,"(386, 0.33, array([3], dtype=int64))"
41207,386,111,"(386, 0.33, array([4], dtype=int64))"
41208,386,40,"(386, 0.33, array([2], dtype=int64))"
41209,386,160,"(386, 0.33, array([3], dtype=int64))"
41210,386,47,"(386, 0.33, array([3], dtype=int64))"
41211,386,49,"(386, 0.33, array([3], dtype=int64))"
41212,386,48,"(386, 0.33, array([3], dtype=int64))"
41213,386,116,"(386, 0.33, array([4], dtype=int64))"
41214,386,59,"(386, 0.33, array([3], dtype=int64))"
41215,386,178,"(386, 0.33, array([3], dtype=int64))"
41216,386,179,"(386, 0.33, array([3], dtype=int64))"
41217,386,176,"(386, 0.33, array([4], dtype=int64))"
41218,386,177,"(386, 0.33, array([3], dtype=int64))"
41219,386,62,"(386, 0.33, array([3], dtype=int64))"
41220,386,120,"(386, 0.33, array([4], dtype=int64))"
41221,1486,139,"(1486, 0.83, array([2], dtype=int64))"
41222,1486,138,"(1486, 0.83, array([2], dtype=int64))"
41223,1486,140,"(1486, 0.83, array([2], dtype=int64))"
41224,1486,128,"(1486, 0.83, array([2], dtype=int64))"
41225,1486,131,"(1486, 0.83, array([2], dtype=int64))"
41226,1486,72,"(1486, 0.83, array([2], dtype=int64))"
41227,1486,193,"(1486, 0.83, array([2], dtype=int64))"
41228,1486,194,"(1486, 0.83, array([2], dtype=int64))"
41229,1486,134,"(1486, 0.83, array([2], dtype=int64))"
41230,1486,153,"(1486, 0.83, array([2], dtype=int64))"
41231,1486,18,"(1486, 0.83, array([2], dtype=int64))"
41232,1486,159,"(1486, 0.83, array([2], dtype=int64))"
41233,1486,35,"(1486, 0.83, array([2], dtype=int64))"
41234,1486,96,"(1486, 0.83, array([2], dtype=int64))"
41235,1486,172,"(1486, 0.83, array([2], dtype=int64))"
41236,1486,110,"(1486, 0.83, array([2], dtype=int64))"
41237,1486,163,"(1486, 0.83, array([2], dtype=int64))"
41238,1486,162,"(1486, 0.83, array([2], dtype=int64))"
41239,1486,167,"(1486, 0.83, array([2], dtype=int64))"
41240,1486,107,"(1486, 0.83, array([2], dtype=int64))"
41241,1486,116,"(1486, 0.83, array([2], dtype=int64))"
